cod_i;cod_m;muni;esta;ano_;prest;servç;natur;G06A _ População urbana residente do(s) município(s) com abastecimento de água;G06B _ População urbana residente do(s) município(s) com esgotamento sanitário;G12A _ População total residente do(s) município(s) com abastecimento de água, segundo o IBGE;G12B _ População total residente do(s) município(s) com esgotamento sanitário, segundo o IBGE;POP_TOT _ População total do município (Fonte: IBGE):;POP_URB _ População urbana do município (Fonte: IBGE);AG001 _ População total atendida com abastecimento de água;AG026 _ População urbana atendida com abastecimento de água;ES001 _ População total atendida com esgotamento sanitário;ES026 _ População urbana atendida com esgotamento sanitário;IN015_AE _ Índice de coleta de esgoto;IN016_AE _ Índice de tratamento de esgoto;IN023_AE _ Índice de atendimento urbano de água;IN024_AE _ Índice de atendimento urbano de esgoto referido aos municípios atendidos com água;IN046_AE _ Índice de esgoto tratado referido à água consumida;IN047_AE _ Índice de atendimento urbano de esgoto referido aos municípios atendidos com esgoto;IN055_AE _ Índice de atendimento total de água;IN056_AE _ Índice de atendimento total de esgoto referido aos municípios atendidos com água
3548807;354880;São Caetano Do Sul;SP;2019;[35488011] SISTEMA DE ÁGUA, ESGOTO E SANEAMENTO AMBIENTAL - SAESA | [35488040] SISTEMA DE ÁGUA, ESGOTO E SANEAMENTO AMBIENTAL DE SÃO CAETANO DO SUL - SAESA SCS;Água e Esgoto | Res. Sólidos;Autarquia | Autarquia;161.13;161.13;161.13;161.13;161.13;161.13;161.13;161.13;161.13;161.13;85,00;100,00;100,00;100,00;85,00;100,00;100,00;100,00
3548906;354890;São Carlos;SP;2019;[35489011] Serviço Autônomo de Água e Esgoto - SAAE | [35489040] Prefeitura Municipal de São Carlos - PMSC;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;241.89;241.89;251.98;251.98;251.98;241.89;241.89;241.89;241.89;241.89;85,96;95,00;100,00;100,00;81,66;100,00;95,99;95,99
3549003;354900;São Francisco;SP;2019;[35503000] Companhia de Saneamento Básico do Estado de São Paulo - SABESP | [35490040] Município de São Francisco - PMSF;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;2.19;2.19;2.82;2.82;2.82;2.19;2.56;2.19;2.51;2.19;100,00;100,00;100,00;100,00;100,00;100,00;90,89;88,83
3549102;354910;São João Da Boa Vista;SP;2019;[35503000] Companhia de Saneamento Básico do Estado de São Paulo - SABESP | [35491040] PREFEITURA MUNICIAPL DE SÃO JOÃO DA BOA VISTA - PMSJBV;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;87.57;87.57;91.21;91.21;91.21;87.57;91.21;87.57;90.21;87.57;95,37;100,00;100,00;100,00;95,37;100,00;100,00;98,90
3549201;354920;São João Das Duas Pontes;SP;2019;[35503000] Companhia de Saneamento Básico do Estado de São Paulo - SABESP;Água e Esgoto;Sociedade de economia mista com administração pública;1.96;1.96;2.57;2.57;2.57;1.96;2.56;1.96;2.51;1.96;100,00;100,00;100,00;100,00;100,00;100,00;99,65;97,70
3549250;354925;São João De Iracema;SP;2019;;;;0.00;0.00;0.00;0.00;1.92;1.57;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
3549300;354930;São João Do Pau D'alho;SP;2019;[35493011] Prefeitura Municipal de São João do Pau D'Alho - PMSJPD | [35493040] Prefeitura Municipal de São João do Pau D Alho - PMSJPD;Água e Esgoto | Res. Sólidos;Administração pública direta | Administração pública direta;1.71;1.71;2.11;2.11;2.11;1.71;1.71;1.71;1.71;1.71;100,00;75,00;100,00;100,00;100,00;100,00;81,09;81,09
3549409;354940;São Joaquim Da Barra;SP;2019;[35494011] Prefeitura Municipal de São Joaquim da Barra - PMSJB | [35494040] PREFEITURA DE SAO JOAQUIM DA BARRA - SJB;Água e Esgoto | Res. Sólidos;Administração pública direta | Administração pública direta;50.96;50.96;51.89;51.89;51.89;50.96;51.45;50.30;51.45;50.30;80,00;0,00;98,70;98,71;0,00;98,71;99,15;99,15
3549508;354950;São José Da Bela Vista;SP;2019;[35495011] Prefeitura Municipal de São José da Bela Vista - PMSJBV | [35495040] Prefeitura Municipal de são José da Bela Vista - PMSJBV;Água e Esgoto | Res. Sólidos;Administração pública direta | Administração pública direta;7.95;7.95;8.93;8.93;8.93;7.95;8.93;7.95;8.93;7.95;79,12;100,00;100,00;100,00;79,12;100,00;100,00;100,00
3549607;354960;São José Do Barreiro;SP;2019;[35496011] Prefeitura Municipal de São José do Barreiro - PMSJB;Água e Esgoto;Administração pública direta;2.92;2.92;4.15;4.15;4.15;2.92;3.80;2.92;3.39;2.92;100,00;0,00;100,00;100,00;0,00;100,00;91,63;81,65
3549706;354970;São José Do Rio Pardo;SP;2019;[35497011] Superintendência Autônoma de Água e Esgoto de São José do Rio Pardo - SAAESRP | [35497040] PREFEITURA MUNICIPAL DE SÃO JOSÉ DO RIO PARDO - PMSJRP;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;48.66;48.66;54.95;54.95;54.95;48.66;52.00;48.66;50.36;48.66;76,92;14,00;100,00;100,00;10,77;100,00;94,64;91,66
3549805;354980;São José Do Rio Preto;SP;2019;[35498011] Serviço Municipal Autônomo de Água e Esgoto - SEMAE | [35498040] SECRETARIA MUNICIPAL DO MEIO AMBIENTE E URBANISMO - SMAURB;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;432.72;432.72;460.67;460.67;460.67;432.72;442.38;430.66;430.66;430.66;93,99;100,00;99,50;99,52;93,99;99,52;96,03;93,48
3549904;354990;São José Dos Campos;SP;2019;[35503000] Companhia de Saneamento Básico do Estado de São Paulo - SABESP | [35499040] Prefeitura Municipal de São José dos Campos - PMSJC;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;707.26;707.26;721.94;721.94;721.94;707.26;721.94;707.26;717.48;707.26;94,30;100,00;100,00;100,00;94,30;100,00;100,00;99,38
3549953;354995;São Lourenço Da Serra;SP;2019;[35503000] Companhia de Saneamento Básico do Estado de São Paulo - SABESP | [35499540] Prefeitura Municipal de São Lourenço da Serra - PMSLS;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;14.41;14.41;15.83;15.83;15.83;14.41;7.76;7.76;4.67;4.67;58,71;100,00;53,90;32,45;58,71;32,45;49,05;29,54
3550001;355000;São Luís Do Paraitinga;SP;2019;[35503000] Companhia de Saneamento Básico do Estado de São Paulo - SABESP | [35500040] Prefeitura Municipal - PMSLP;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;6.35;6.35;10.69;10.69;10.69;6.35;6.22;6.22;5.70;5.70;87,48;100,00;98,00;89,75;87,48;89,75;58,22;53,35
3550100;355010;São Manuel;SP;2019;[35503000] Companhia de Saneamento Básico do Estado de São Paulo - SABESP | [35501040] Diretoria de Agricultura e Meio Ambiente - DAMA;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;39.96;39.96;40.95;40.95;40.95;39.96;40.95;39.96;40.33;39.96;94,35;100,00;100,00;100,00;94,35;100,00;100,00;98,47
3550209;355020;São Miguel Arcanjo;SP;2019;[35503000] Companhia de Saneamento Básico do Estado de São Paulo - SABESP | [35502040] Prefeitura Municipal de São Miguel Arcanjo - PMSMA;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;22.52;22.52;32.93;32.93;32.93;22.52;24.06;22.52;18.89;18.89;82,76;100,00;100,00;83,88;82,76;83,88;73,05;57,35
3550308;355030;São Paulo;SP;2019;[35503000] Companhia de Saneamento Básico do Estado de São Paulo - SABESP | [35503040] Autoridade Municipal de Limpeza Urbana - AMLURB;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Autarquia;12.141.888;12.141.888;12.252.023;12.252.023;12.252.023;12.141.888;12.166.259;12.141.888;11.798.698;11.777.631;74,41;92,20;100,00;97,00;68,60;97,00;99,30;96,30
3550407;355040;São Pedro;SP;2019;[35504011] Serviço Autônomo de Água e Esgoto de São Pedro - SAAESP | [35504040] PREFEITURA DO MUNICIPIO DE SÃO PEDRO - PMSP;Água e Esgoto | Res. Sólidos;Autarquia | Empresa pública;29.96;29.96;35.65;35.65;35.65;29.96;35.65;29.96;35.65;29.96;74,07;0,00;100,00;100,00;0,00;100,00;100,00;100,00
3550506;355050;São Pedro Do Turvo;SP;2019;[35505011] Serviço Autônomo de Água e Esgoto - SAAE | [35505040] PREFEITURA MUNICIPAL DE SÃO PEDRO DO TURVO - PM;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;5.49;5.49;7.67;7.67;7.67;5.49;7.40;5.40;5.40;5.40;84,30;90,20;98,50;98,45;76,03;98,45;96,53;70,44
3550605;355060;São Roque;SP;2019;[35503000] Companhia de Saneamento Básico do Estado de São Paulo - SABESP | [35506040] PREFEITURA DA ESTÂNCIA TURÍSTICA DE SÃO ROQUE - PETSR;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;82.55;82.55;91.02;91.02;91.02;82.55;61.66;61.66;42.02;42.02;70,29;93,38;74,70;50,90;65,63;50,90;67,74;46,17
3550704;355070;São Sebastião;SP;2019;[35503000] Companhia de Saneamento Básico do Estado de São Paulo - SABESP;Água e Esgoto;Sociedade de economia mista com administração pública;87.98;87.98;88.98;88.98;88.98;87.98;65.19;65.19;51.60;51.60;75,82;100,00;74,10;58,65;75,82;58,65;73,26;57,99
3550803;355080;São Sebastião Da Grama;SP;2019;[35508012] Águas de São Sebastião da Grama - ASSG | [35508040] Prefeitura Municipal - PMSSG;Água e Esgoto | Res. Sólidos;Empresa privada | Administração pública direta;8.03;8.03;12.18;12.18;12.18;8.03;12.18;8.03;12.18;8.03;96,51;100,00;100,00;100,00;96,51;100,00;100,00;100,00
3550902;355090;São Simão;SP;2019;[35509011] Prefeitura Municipal de São Simão - PMSS | [35509040] Departamento de Meio Ambiente e Agricultura - DMA;Água e Esgoto | Res. Sólidos;Administração pública direta | Administração pública direta;13.81;13.81;15.32;15.32;15.32;13.81;13.63;13.63;13.63;13.63;27,20;0,00;98,70;98,70;0,00;98,70;88,94;88,94
3551009;355100;São Vicente;SP;2019;[35503000] Companhia de Saneamento Básico do Estado de São Paulo - SABESP | [35510040] Prefeitura Municipal de São Vicente - PMSV;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;365.11;365.11;365.80;365.80;365.80;365.11;332.57;332.57;283.25;283.25;70,36;100,00;91,10;77,58;70,36;77,58;90,92;77,43
3551108;355110;Sarapuí;SP;2019;[35503000] Companhia de Saneamento Básico do Estado de São Paulo - SABESP | [35511040] Prefeitura Municipal - PM;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;7.57;7.57;10.29;10.29;10.29;7.57;8.78;7.57;4.91;4.91;61,75;86,82;100,00;64,88;53,61;64,88;85,34;47,77
3551207;355120;Sarutaiá;SP;2019;[35503000] Companhia de Saneamento Básico do Estado de São Paulo - SABESP | [35512040] PREFEITURA MUNICIPAL DE SARUTAIA - PM;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;2.97;2.97;3.64;3.64;3.64;2.97;3.52;2.97;3.19;2.97;91,45;100,00;100,00;100,00;91,45;100,00;96,62;87,74
3551306;355130;Sebastianópolis Do Sul;SP;2019;[35503000] Companhia de Saneamento Básico do Estado de São Paulo - SABESP | [35513040] Prefeitura Municipal - PM;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;2.72;2.72;3.51;3.51;3.51;2.72;2.95;2.72;2.94;2.72;100,00;100,00;100,00;100,00;100,00;100,00;83,95;83,72
3551405;355140;Serra Azul;SP;2019;[35503000] Companhia de Saneamento Básico do Estado de São Paulo - SABESP | [35514040] Prefeitura Municipal de Serra Azul (meio ambiente) - SP;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;10.44;10.44;14.66;14.66;14.66;10.44;8.52;8.52;8.27;8.27;89,53;100,00;81,60;79,22;89,53;79,22;58,14;56,42
3551504;355150;Serrana;SP;2019;[35515011] Prefeitura Municipal de Serrana - PMS | [35515040] Prefeitura Municipal de Serrana - PMS;Água e Esgoto | Res. Sólidos;Administração pública direta | Administração pública direta;44.63;44.63;45.11;45.11;45.11;44.63;44.56;44.08;44.56;44.08;99,22;0,00;98,80;98,78;0,00;98,78;98,78;98,78
3551603;355160;Serra Negra;SP;2019;[35503000] Companhia de Saneamento Básico do Estado de São Paulo - SABESP | [35516040] Prefeitura Municipal de Serra Negra - PMSN;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;25.36;25.36;29.23;29.23;29.23;25.36;22.95;22.95;19.22;19.22;80,85;100,00;90,50;75,78;80,85;75,78;78,52;65,75
3551702;355170;Sertãozinho;SP;2019;[35517011] Serviço Autônomo Água e Esgoto e Meio Ambiente de Sertãozinho - SAEMAS | [35517040] Secretaria de Meio Ambiente - SEMA;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;124.33;124.33;125.82;125.82;125.82;124.33;125.32;124.20;125.32;124.20;80,00;100,00;99,90;99,90;80,00;99,90;99,60;99,60
3551801;355180;Sete Barras;SP;2019;[35503000] Companhia de Saneamento Básico do Estado de São Paulo - SABESP | [35518040] PREFEITURA MUNICIPAL DE SETE BARRAS - PMSB;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;7.10;7.10;12.83;12.83;12.83;7.10;9.06;7.10;7.22;7.10;73,13;100,00;100,00;100,00;73,13;100,00;70,60;56,27
3551900;355190;Severínia;SP;2019;[35519011] Serviço Autônomo de Água e Esgoto do município de Severínia - SAAE | [35519040] Prefeitura Municipal de Severínia - PMS;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;16.68;16.68;17.50;17.50;17.50;16.68;17.50;16.68;17.50;16.68;95,60;97,73;100,00;100,00;93,43;100,00;100,00;100,00
3552007;355200;Silveiras;SP;2019;[35503000] Companhia de Saneamento Básico do Estado de São Paulo - SABESP;Água e Esgoto;Sociedade de economia mista com administração pública;3.13;3.13;6.30;6.30;6.30;3.13;4.04;3.13;3.39;3.13;90,59;100,00;100,00;100,00;90,59;100,00;64,04;53,79
3552106;355210;Socorro;SP;2019;[35503000] Companhia de Saneamento Básico do Estado de São Paulo - SABESP | [35521040] Secretária de Meio Ambiente e Desenvolvimento Sustentável - SMADS;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;27.88;27.88;41.01;41.01;41.01;27.88;24.81;24.81;22.55;22.55;71,50;99,40;89,00;80,87;71,07;80,87;60,50;54,98
3552205;355220;Sorocaba;SP;2019;[35522011] Serviço Autônomo de Água e Esgoto - SAAE | [35522040] secretaria de serviços publicos - serpo;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;672.46;672.46;679.38;679.38;679.38;672.46;669.10;669.10;667.29;667.29;84,76;97,50;99,50;99,23;82,64;99,23;98,49;98,22
3552304;355230;Sud Mennucci;SP;2019;[35503000] Companhia de Saneamento Básico do Estado de São Paulo - SABESP | [35523040] PREFEITURA MUNICIPAL  DE SUD MENNUCCI - PMSM;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Empresa pública;6.63;6.63;7.72;7.72;7.72;6.63;7.35;6.63;7.30;6.63;100,00;100,00;100,00;100,00;100,00;100,00;95,24;94,58
3552403;355240;Sumaré;SP;2019;[35524012] BRK Ambiental - Sumaré S.A. - BRK | [35524040] Secretaria Municipal de Serviços Públicos - SMSP;Água e Esgoto | Res. Sólidos;Empresa privada | Administração pública direta;279.12;279.12;282.44;282.44;282.44;279.12;279.12;279.12;279.12;279.12;78,06;27,39;100,00;100,00;21,38;100,00;98,82;98,82
3552551;355255;Suzanápolis;SP;2019;[35525511] Prefeitura Municipal de Suzanápolis - PMS | [35525540] PREFEITURA MUNICIPAL DE SUZANÁPOLIS - PM;Água e Esgoto | Res. Sólidos;Administração pública direta | Administração pública direta;2.65;2.65;3.96;3.96;3.96;2.65;2.65;2.65;2.53;2.53;55,87;100,00;100,00;95,65;55,87;95,65;66,74;63,84
3552502;355250;Suzano;SP;2019;[35503000] Companhia de Saneamento Básico do Estado de São Paulo - SABESP | [35525040] Prefeitura Municipal de Suzano - PMS;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;287.16;287.16;297.64;297.64;297.64;287.16;297.64;287.16;292.90;287.16;77,60;70,00;100,00;100,00;54,32;100,00;100,00;98,41
3552601;355260;Tabapuã;SP;2019;[35526011] Prefeitura Municipal de Tabapuã - PMT | [35526040] PREFEITURA MUNICIPAL DE TABAPUÃ - PMT;Água e Esgoto | Res. Sólidos;Administração pública direta | Administração pública direta;11.49;11.49;12.41;12.41;12.41;11.49;12.41;11.49;12.41;11.49;89,29;100,00;100,00;100,00;89,29;100,00;100,00;100,00
3552700;355270;Tabatinga;SP;2019;[35527011] Prefeitura Municipal de Tabatinga - PMT | [35527040] PREFEITURA MUNICIPAL DE TABATINGA - PMT;Água e Esgoto | Res. Sólidos;Administração pública direta | Administração pública direta;14.13;14.13;16.50;16.50;16.50;14.13;15.10;14.00;15.10;14.00;80,35;99,32;99,10;99,09;79,80;99,09;91,54;91,54
3552809;355280;Taboão Da Serra;SP;2019;[35503000] Companhia de Saneamento Básico do Estado de São Paulo - SABESP | [35528040] Prefeitura Municipal do Taboão da Serra - PMTS;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;289.66;289.66;289.66;289.66;289.66;289.66;289.66;289.66;276.92;276.92;70,33;54,21;100,00;95,60;38,13;95,60;100,00;95,60
3552908;355290;Taciba;SP;2019;[35503000] Companhia de Saneamento Básico do Estado de São Paulo - SABESP | [35529040] Município de Taciba - PMTaciba;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;5.34;5.34;6.29;6.29;6.29;5.34;6.11;5.34;6.09;5.34;100,00;100,00;100,00;100,00;100,00;100,00;97,15;96,88
3553005;355300;Taguaí;SP;2019;[35503000] Companhia de Saneamento Básico do Estado de São Paulo - SABESP;Água e Esgoto;Sociedade de economia mista com administração pública;9.93;9.93;13.86;13.86;13.86;9.93;12.09;9.93;11.79;9.93;97,73;100,00;100,00;100,00;97,73;100,00;87,26;85,09
3553104;355310;Taiaçu;SP;2019;[35531011] Prefeitura Municipal de Taiaçu - PMT | [35531040] PREFEITURA MUNICIPAL DE TAIAÇU - pm;Água e Esgoto | Res. Sólidos;Administração pública direta | Administração pública direta;5.70;5.70;6.30;6.30;6.30;5.70;6.30;5.70;6.30;5.70;89,87;100,00;100,00;100,00;89,87;100,00;100,00;100,00
3553203;355320;Taiúva;SP;2019;[35532011] Prefeitura Municipal de Taiuva - PMT | [35532040] Municipio de Taiuva - PM;Água e Esgoto | Res. Sólidos;Administração pública direta | Administração pública direta;5.08;5.08;5.57;5.57;5.57;5.08;5.57;5.08;5.57;5.08;99,32;100,00;100,00;100,00;99,32;100,00;100,00;100,00
3553302;355330;Tambaú;SP;2019;[35533011] Prefeitura Municipal de Tambaú - DEMAET | [35533040] Prefeitura Municipal de Tambaú - PMT;Água e Esgoto | Res. Sólidos;Administração pública direta | Administração pública direta;20.62;20.62;23.21;23.21;23.21;20.62;23.21;20.62;23.21;20.62;97,61;100,00;100,00;100,00;97,61;100,00;100,00;100,00
3553401;355340;Tanabi;SP;2019;[35534011] Serviço Autárquico Ambiental de Tanabi - SAAT | [35534040] Prefeitura Municipal - PM;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;23.46;23.46;25.97;25.97;25.97;23.46;23.34;23.34;23.34;23.34;100,00;0,00;99,50;99,47;0,00;99,47;89,88;89,88
3553500;355350;Tapiraí;SP;2019;[35503000] Companhia de Saneamento Básico do Estado de São Paulo - SABESP | [35535040] Diretoria de Departamento de Infraestrutura, Desenvolvimento e Planejamento - D.D.I.D.P.;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;5.58;5.58;7.81;7.81;7.81;5.58;5.34;5.34;4.82;4.82;93,41;100,00;95,70;86,42;93,41;86,42;68,39;61,78
3553609;355360;Tapiratiba;SP;2019;[35536011] Prefeitura Municipal de Tapiratiba - PMT | [35536040] Prefeitura Municipal de Tapiratiba - PMT;Água e Esgoto | Res. Sólidos;Administração pública direta | Administração pública direta;10.69;10.69;12.96;12.96;12.96;10.69;10.69;10.69;10.69;10.69;72,66;81,89;100,00;100,00;59,50;100,00;82,47;82,47
3553658;355365;Taquaral;SP;2019;[35536511] Prefeitura Municipal de Taquaral - PMT | [35536540] PREFEITURA MUNICIPAL DE TAQUARAL - PM;Água e Esgoto | Res. Sólidos;Administração pública direta | Administração pública direta;2.69;2.69;2.81;2.81;2.81;2.69;2.81;2.69;2.81;2.69;99,32;100,00;100,00;100,00;99,32;100,00;99,96;99,96
3553708;355370;Taquaritinga;SP;2019;[35537011] Serviço Autônomo de Água e Esgoto de Táguaritinga - SAAET;Água e Esgoto;Autarquia;54.19;54.19;57.18;57.18;57.18;54.19;54.19;54.19;54.19;54.19;78,30;100,00;100,00;100,00;78,30;100,00;94,78;94,78
